path,label,start,end,subject,cam,dataset
Office/video_25,9,13.028,15.54931,7,6,le2i
Office/video_25,3,15.549,17.17431,7,6,le2i
Office/video_25,4,17.174,20.23681,7,6,le2i
Office/video_25,9,20.237,23.54931,7,6,le2i
Office/video_25,4,23.549,26.21597,7,6,le2i
Office/video_25,7,26.216,29.13264,7,6,le2i
Office/video_25,9,29.133,34.59097,7,6,le2i
Office/video_25,3,34.591,36.98681,7,6,le2i
Office/video_25,4,36.987,39.50264,7,6,le2i
Office/video_31,0,0.195,2.38264,7,6,le2i
Office/video_31,8,2.383,3.79931,7,6,le2i
Office/video_31,0,3.799,7.13264,7,6,le2i
